"geo_value","time_value","cli","inperson_school_fulltime","inperson_school_parttime","tested_14d","tested_positive_14d","covid_vaccinated_or_accept","covid_vaccinated","others_masked","public_transit_1d","work_outside_home_1d","shop_1d","restaurant_1d","spent_time_1d","large_event_1d","worried_become_ill","vaccine_likely_friends","vaccine_likely_who","vaccine_likely_govt_health","vaccine_likely_politicians","confirmed_7dav_incidence_prop","wearing_mask"
"36063",2021-01-30,0.4638088,NA,NA,15.3155745,NA,73.5169481,13.5858443,93.4152595,0.8071778,25.3770697,48.6306697,12.827752,31.6536185,3.4579807,71.1765573,28.3084093,29.1918776,25.1347231,7.2582991,59.776305,94.7688736
"36065",2021-01-30,0.8188571,NA,NA,14.9881426,NA,72.191906,15.330939,94.3884408,4.7045308,27.1772935,48.7940255,9.402379,29.7010536,4.6411585,78.1258104,32.5312513,31.7061226,30.8204517,7.1286691,46.4992943,97.1506939
"36067",2021-01-30,0.758684,28.1440345,52.8679437,17.9471191,4.6816615,82.1607516,20.9251437,91.1055362,2.3970931,32.4100132,50.9509351,14.3246693,27.6858922,5.2623262,71.4463347,40.7181707,40.9922606,36.0685286,10.493243,33.0689271,96.8005738
"36069",2021-01-30,0.1413575,NA,NA,7.482236,NA,85.8412418,19.5977014,95.7504626,2.1356004,32.9413105,51.4401804,7.8603607,25.4848479,2.1988228,67.637835,36.8026071,41.5288086,32.6780901,11.0557324,31.5323557,97.7849296
"36071",2021-01-30,0.8611442,15.8252744,57.6731413,18.69182,NA,76.8046773,10.5220998,92.195943,4.2601094,35.4256238,45.1027712,16.1659788,27.5849751,4.7803063,71.7191762,36.0780784,31.9510913,25.7916392,9.5827939,76.2060017,95.2099218
"36075",2021-01-30,1.8986616,NA,NA,12.0464663,NA,69.8595428,17.3753444,89.6030528,4.3842092,31.7782973,51.2108756,8.875815,32.2444595,4.8642234,74.6501942,32.8099152,26.7979063,20.1845745,6.6279064,33.6434919,92.7462938
"36081",2021-01-30,0.8133937,20.7761148,27.52334,24.5438717,11.0001996,83.5994011,12.6770759,92.9717057,22.9408406,28.3825989,46.7455274,6.113977,16.9242482,2.1276955,79.9782428,45.0752585,51.5302994,45.999133,19.2404329,72.8848238,97.9442661
"36083",2021-01-30,0,NA,NA,13.2752366,NA,78.4942686,15.2025025,90.4043112,7.0685589,43.5706549,60.8904179,13.7125864,35.9386293,10.9984019,67.7735502,29.8809917,31.359811,27.9733739,11.5326286,47.4359299,93.4775707
"36085",2021-01-30,0.5936748,NA,NA,24.5581237,NA,74.6633059,19.7522316,93.4035501,12.577205,17.2662901,49.1454681,5.0741815,22.8613806,1.8332123,76.852803,35.2053785,36.566719,33.4605746,10.7562507,76.9695689,97.9826984
"36087",2021-01-30,0.5300281,NA,NA,21.1908149,NA,82.9230639,16.4675351,92.7865069,2.8537493,26.1055044,48.580879,13.0423805,17.3593155,2.1934326,76.0779715,33.8172222,35.9977021,31.1268092,10.0881118,66.4309252,98.2604167
"36089",2021-01-30,0.8030423,NA,NA,24.0709329,NA,83.4020203,26.3603748,88.3343539,0.9055663,30.4637405,54.9385733,8.6151405,27.4666083,6.9030442,74.9288976,33.4565603,40.2543788,29.0733702,6.515655,53.045802,95.6152568
"36091",2021-01-30,0.5254197,NA,NA,11.6568321,NA,82.4303935,15.8307027,94.5214165,2.3639011,28.3223328,52.0306355,11.4527995,25.2174702,6.7139822,72.5676324,38.3972603,36.6497694,30.2317441,8.0307478,39.2658952,98.717524
"36093",2021-01-30,1.4463888,NA,NA,12.0566328,NA,87.0634371,17.8698503,94.8829165,1.9124516,24.9522843,44.285095,4.6753085,24.6154918,2.2723419,84.3246686,44.3872738,38.379245,29.2967242,10.6129567,50.3905266,98.7220492
"36101",2021-01-30,0.637471,NA,NA,8.920833,NA,72.6689268,20.165702,85.0908652,1.0476895,37.4524863,47.3383122,14.8187099,32.3380331,9.6859752,66.2954758,NA,NA,NA,NA,36.9756067,86.2268255
"36103",2021-01-30,0.3428659,51.3832546,42.8206327,19.4333214,17.5377655,80.8614248,14.2131869,93.9471179,2.640511,31.9725508,50.6995705,9.663986,23.4988531,3.0913958,75.0870188,41.7514447,41.981011,35.8766552,10.7895045,81.657681,97.2216555
"36109",2021-01-30,0,NA,NA,33.5047815,NA,88.4890251,14.9825412,98.2930807,2.9483295,23.0904612,50.1708274,6.4388109,26.6407118,2.1965424,65.1154287,32.0613578,44.3848762,34.3627921,5.5418256,21.3455922,99.0931037
"36111",2021-01-30,1.0855274,NA,NA,23.0544818,NA,74.4646363,16.8597907,92.2307368,1.0891983,29.0102738,48.3840592,10.881685,28.2395403,2.8537937,76.9135217,32.6119809,34.6423014,27.5060956,7.6029731,47.18604,96.262315
"36117",2021-01-30,0,NA,NA,6.1483422,NA,72.9072075,19.8903848,NA,2.4193483,45.3413379,67.7212185,16.0124114,34.5820575,6.8394734,NA,NA,NA,NA,NA,36.4582417,NA
"36119",2021-01-30,0.7449549,24.4617926,51.2174203,22.647739,12.5221595,86.1354223,16.4957885,94.5255227,6.3654763,28.1648922,44.8117659,8.2378416,19.9996322,3.5027256,77.0579488,42.0040606,46.6619087,45.7750487,18.1964165,76.6350512,97.5461263
"37001",2021-01-30,0.3067645,NA,NA,15.7357583,NA,73.8254893,12.0936318,85.1866158,1.0642012,38.4663318,54.032427,12.1546035,34.0273519,10.4481749,74.2189361,42.9547221,31.7713886,35.988762,10.2502813,35.1002399,94.493418
"37019",2021-01-30,1.4472997,NA,NA,10.2795259,NA,85.5550137,21.2037571,83.2277406,0.6339716,23.053319,56.4817863,15.3127494,24.2826139,3.8948003,76.2733932,35.9818206,36.5272798,38.5340453,6.6177727,34.3150834,93.3061119
"37021",2021-01-30,0.607702,NA,NA,14.2199561,NA,80.8185554,18.4022196,86.0598705,3.9645357,36.2918571,53.6530186,15.8228523,31.5291357,5.4731083,69.1344611,36.8548812,37.369629,31.6150286,6.2133665,29.658322,94.9404043
"37025",2021-01-30,0.3826334,NA,NA,14.8904229,NA,61.2257739,12.9046035,79.9284957,2.7304268,34.3491786,49.2333516,14.5534924,25.0713643,7.4299912,64.5886263,27.6900466,34.3642416,27.6615332,11.6742559,41.2809212,92.5506156
"37027",2021-01-30,2.4743661,NA,NA,14.1843262,NA,63.6086316,15.1226691,NA,2.8512095,25.926897,46.4810765,14.7244235,27.6571037,14.5614154,NA,NA,NA,NA,NA,36.1927962,NA
"37031",2021-01-30,1.993071,NA,NA,4.5603305,NA,64.5123635,12.8799622,68.6328034,3.1107229,36.6857072,59.3533795,10.5300222,40.9187877,4.9705082,NA,NA,NA,NA,NA,22.5916296,NA
"37035",2021-01-30,1.3055801,NA,NA,11.6658472,NA,68.7920895,12.7286196,75.5676089,1.3068713,39.479009,50.2471942,17.948622,28.4668546,10.7430202,68.3195535,30.4882258,29.9755215,24.2987979,7.1187082,54.0035236,86.3984433
"37049",2021-01-30,1.8892228,NA,NA,10.3639894,NA,67.8120313,14.4123878,66.5626978,1.4900879,28.291957,50.9093571,14.1384966,33.0029218,10.9078282,63.9578533,NA,NA,32.1848332,NA,47.2742513,87.7824195
"37051",2021-01-30,1.2266866,NA,NA,19.7788066,NA,62.3301031,20.2515942,80.9865476,4.2365692,36.2195473,55.6680742,20.6958903,37.1805716,10.8848592,66.4954758,24.1991203,24.3382993,21.3606768,9.7013292,46.6756252,87.9182605
"37057",2021-01-30,0.779722,NA,NA,15.5002905,NA,69.061615,14.2846216,68.0642381,1.3080011,34.5249161,52.9867101,21.905951,32.9924436,14.3772199,56.0550152,35.2817124,22.0070578,24.0443522,7.5192281,52.758733,86.9342749
"37063",2021-01-30,0.0264664,NA,NA,15.8006263,NA,83.8719098,16.3666055,93.7076683,4.876256,29.0048405,45.479403,10.8978379,30.3763298,3.9427944,70.7208909,34.5533462,41.8534555,38.4613444,10.2841229,32.0364255,95.9131038
"37067",2021-01-30,0.2863028,41.3870286,33.6595754,12.1899935,NA,74.4530015,17.0608976,86.4111768,3.5543277,37.1483593,54.4189608,20.0514949,33.9259543,9.0013489,70.8190191,33.0782427,34.1636201,28.3673114,9.4479955,40.7904869,94.6875093
"37071",2021-01-30,2.4284957,NA,NA,13.6529673,NA,69.9570304,13.2928963,NA,1.4666087,34.0404193,43.8019618,15.8544558,28.6467581,8.8024221,NA,NA,27.384693,NA,9.6253161,45.2087547,89.8363081
"37081",2021-01-30,0.744173,32.9674637,13.3180047,12.2936907,NA,75.9818359,16.1377991,85.6560778,2.4737558,30.1697012,49.7855112,14.6051966,23.7959671,5.7627519,72.3743395,39.00302,39.8816081,36.104624,13.4219944,44.5337528,94.970225
"37085",2021-01-30,0.7062558,NA,NA,14.9464961,NA,71.4157659,16.2364176,NA,0.4923561,31.653191,48.9331496,20.0035116,43.7747404,9.606444,NA,NA,NA,NA,NA,38.0443733,NA
"37089",2021-01-30,0.2057475,NA,NA,6.7177492,NA,78.2486688,24.5319962,80.8549037,1.1631302,27.0956786,44.2173377,13.0997908,35.6990706,7.0999727,66.1666832,37.456457,33.9353008,27.9657334,3.7336276,33.7709485,92.1728977
"37097",2021-01-30,1.1027718,NA,NA,20.6130626,NA,72.1588272,19.6847928,62.4273759,2.7528294,37.9264702,52.6051131,19.0076497,33.6812637,6.2193412,70.305712,29.805732,36.2370186,31.1041604,18.1119287,62.3659056,90.0310829
"37101",2021-01-30,0.8249838,NA,NA,13.0946733,NA,62.9762237,9.0071655,87.6887158,1.4319084,36.7258099,59.2925101,22.5565024,32.5021882,10.6740159,68.1510039,24.8926005,28.4941446,23.0980852,9.1633871,35.7397197,92.1996155
"37119",2021-01-30,1.4646905,15.0582616,16.804066,12.039194,NA,77.7026615,8.0210432,85.0579014,2.3686741,29.6668727,53.2823746,15.6302264,28.3944261,4.5502009,75.3927229,39.8137825,47.3165146,40.895991,11.0211893,48.756013,94.263458
"37125",2021-01-30,0.5911827,NA,NA,8.2194505,NA,84.0113111,20.8831051,NA,1.8780839,33.2162202,56.4363395,13.3184702,32.0164189,6.8023778,NA,NA,NA,NA,NA,50.3134918,96.0639026
"37129",2021-01-30,0.8039802,NA,NA,9.1007463,NA,80.3035864,22.5105245,80.3844575,1.9031296,34.8917711,51.6492526,20.0578828,28.0307973,9.6748846,73.9503027,31.7235251,33.8059331,27.2508995,8.0716824,43.7725013,93.8978509
"37133",2021-01-30,1.1050451,NA,NA,15.0579669,NA,57.4061703,15.1312235,69.8827855,3.7325847,40.3953135,60.2886267,22.7797076,35.3873031,19.529562,60.5881091,27.7505513,21.2508756,12.9635999,5.3850277,49.1033559,85.626411
"37135",2021-01-30,0.2135184,NA,NA,15.0429148,NA,86.9579265,21.4476209,91.1763751,3.6978448,34.9777438,45.0325393,12.1715904,26.1209517,3.6429176,72.4547629,41.7553571,47.325396,41.0496827,7.7751861,28.5566711,97.4617993
"37147",2021-01-30,0.3996951,NA,NA,15.7632116,NA,71.6642641,16.4326889,75.8447211,0.878532,34.2283163,50.6407377,16.6308583,32.4701129,4.4213324,69.0793444,40.346865,34.7085477,29.1797161,10.0251226,44.2806849,92.7546928
"37151",2021-01-30,2.1098016,NA,NA,11.1924357,NA,63.9780386,11.5510196,61.1235159,2.3595153,22.7312049,47.057259,17.5324618,18.7354907,4.4512457,60.2362702,33.2568806,26.5921651,22.095812,9.2529029,59.9862239,88.980147
"37155",2021-01-30,2.0849858,NA,NA,21.1740248,NA,62.6013814,13.9101298,77.9832881,1.0382524,31.2170638,55.5381549,19.6437292,34.0119203,9.3281263,72.4809566,31.7600778,NA,NA,NA,57.2531877,93.3729992
"37157",2021-01-30,1.3296177,NA,NA,10.7908292,NA,65.2357683,12.1131733,NA,2.0218138,33.5198451,57.2672782,15.2284033,30.3504725,3.6837138,NA,NA,NA,NA,NA,32.5511154,NA
"37159",2021-01-30,1.8479961,NA,NA,13.247872,NA,64.4845489,13.7944201,NA,2.8087906,34.3059619,52.8423085,17.8956361,32.8537291,10.0843762,69.1555832,NA,NA,NA,NA,59.2501993,89.0750161
"37179",2021-01-30,2.0443241,NA,NA,9.4132466,NA,73.0420938,11.9268502,79.3281912,2.003552,30.6497273,46.2924091,14.3221052,25.1325493,6.3496603,64.5221046,38.5849099,36.717172,28.812168,13.885429,48.6584179,94.3469114
"37183",2021-01-30,0.7304747,15.5623412,15.5725087,16.9146624,9.65751,85.5175961,14.0075027,91.5678617,1.9078476,31.1266318,52.6301391,15.1526195,31.287886,5.3046134,70.5840048,37.5300477,43.3694203,40.2639466,10.2059406,43.7931505,97.0012692
"38017",2021-01-30,0.7441797,NA,NA,8.1699044,NA,79.1045088,24.2260569,81.1807259,2.0101736,53.2990499,56.0099132,24.9417619,39.0797093,14.3581081,55.7343318,31.7489998,32.8781303,36.3107216,18.1405739,10.6421984,91.3920166
"39003",2021-01-30,2.1106421,NA,NA,9.3326718,NA,57.9645762,13.9317205,NA,0.9350025,36.8230254,53.2847781,22.9458444,38.0579086,15.3001595,NA,NA,NA,NA,NA,45.2469672,NA
"39007",2021-01-30,1.829683,NA,NA,11.89141,NA,67.2848751,17.8023537,80.4836671,1.4657754,37.0724898,51.3624544,15.3167024,35.3724337,12.0391502,56.4139406,NA,NA,NA,NA,23.5349494,83.455908
"39017",2021-01-30,0.2470451,67.3713132,26.3196105,13.2081486,NA,75.6155355,9.8972949,87.3050623,3.0739409,30.6417242,52.2904344,13.8750786,30.3282287,7.9068092,69.9202651,42.5011672,34.6064282,30.3654996,4.9486555,45.1559083,92.5121718
"39023",2021-01-30,1.6680871,NA,NA,8.326644,NA,68.9611905,11.685244,72.1218333,4.5784882,44.131118,60.9781866,21.911227,41.3290064,10.6901274,71.6693998,31.2846314,36.9001444,26.4599496,6.9880224,45.9818789,89.7363541
"39025",2021-01-30,1.3382732,NA,NA,13.6273363,NA,67.6830182,8.0834992,78.6119596,3.1219077,40.3476365,52.3611665,23.0237152,34.0777264,10.5703152,66.4962571,33.8384082,31.8189233,26.1827464,6.1451865,54.3334919,89.1742324
"39035",2021-01-30,0.8051699,32.9478739,22.5242519,9.8283175,NA,73.8333823,12.8770928,88.5853504,4.6889413,31.8669393,49.5566706,12.3767741,27.6468283,7.3731509,67.3819785,34.6202041,34.5479281,30.1107806,8.8401406,37.0091101,94.0465246
"39041",2021-01-30,0.7266747,NA,NA,16.8926512,NA,75.8102098,6.7057136,85.7079937,1.8238679,30.1975813,48.4929188,15.3828589,33.4447154,5.1071998,63.3850518,29.4272048,29.432222,23.4308839,2.4820141,41.7425368,93.7084253
"39045",2021-01-30,1.0410871,NA,NA,10.6056502,NA,67.4648804,10.2796321,NA,1.7971152,35.3978271,52.034721,16.62533,25.4398325,6.2461485,66.3908268,NA,NA,NA,NA,48.03379,NA
"39049",2021-01-30,0.7660398,26.0663536,49.4871091,13.3562666,12.3612495,79.9118802,11.4232652,86.3147545,3.3531148,35.7567162,48.6989203,16.6572561,29.7379005,7.6686962,70.4265089,33.0823058,38.4025367,33.3577754,9.9492519,35.3523501,92.1161893
"39057",2021-01-30,0.7178971,NA,NA,12.4892723,NA,77.079554,17.9608227,89.6934266,1.0915126,38.8411266,48.1722093,16.2552716,31.1206511,5.9591988,69.253113,31.8530325,36.2782387,30.2249345,4.7760157,39.0476079,94.120797
"39061",2021-01-30,0.8811551,45.9855951,29.8110831,11.14552,NA,74.4106583,11.2672818,87.3770119,3.2983905,30.0444014,45.4051195,15.8105118,31.6850108,7.0239936,70.6360341,33.9838945,33.9973532,29.0149171,8.3602493,49.6865556,95.8304766
"39063",2021-01-30,1.0710311,NA,NA,NA,NA,NA,NA,NA,0.4914377,52.7510381,62.6040895,22.8857726,34.7521972,10.6381735,NA,NA,NA,NA,NA,23.6810148,NA
"39085",2021-01-30,0.8131384,NA,NA,7.4081799,NA,74.8313264,6.420128,94.099832,2.817331,34.6361462,50.3394926,13.7596994,27.8126447,4.7949584,72.1617719,31.8997127,38.7245306,31.0805035,5.448904,41.3818939,94.9938008
"39089",2021-01-30,0.5182536,NA,NA,10.6048611,NA,73.2120358,8.7803901,NA,2.053496,42.5811803,48.3358685,17.8383317,36.2718188,11.710284,NA,NA,NA,NA,NA,45.0790086,NA
"39093",2021-01-30,1.1314216,NA,NA,14.858851,NA,68.9528646,12.3495898,87.0966521,2.8989732,38.0756932,53.5299718,17.5313905,34.0410575,10.7237195,66.3574492,30.1360053,37.1402931,30.2993827,7.1992331,41.6437092,91.8292229
"39095",2021-01-30,1.8750336,32.8013728,32.9609282,12.4015005,NA,74.2757974,15.281854,87.160076,3.2059848,37.2336938,54.2777829,16.6018984,31.2413509,8.5895061,70.1929656,31.364846,32.6341797,31.0107463,10.0746027,39.3921665,94.7210957
"39099",2021-01-30,2.2726432,NA,NA,8.9108011,NA,67.846487,9.1932657,87.1000652,3.5370132,35.6228872,52.6607613,18.8196785,32.7527095,6.8491638,68.473676,31.5835449,40.6400197,32.1420049,8.0487179,39.9361779,91.7734851
"39103",2021-01-30,0.8777391,NA,NA,7.0937493,NA,77.7578384,10.3765171,85.4035358,1.3417688,43.5267758,52.4417208,14.3386646,30.0833973,11.2127398,67.4435052,42.4329405,45.4368046,25.9069282,6.4112148,39.87732,93.2325197
"39109",2021-01-30,0.4923284,NA,NA,7.9957748,NA,66.5045099,7.3805552,NA,3.0370886,32.241841,50.4264588,16.8783603,36.9537415,9.7417088,NA,NA,NA,NA,NA,34.8120944,NA
"39113",2021-01-30,1.5837027,38.6805699,32.4066601,13.0086018,NA,76.8716918,15.5251156,86.5563641,3.1479712,33.7053679,49.5154799,17.2664345,28.4106649,9.2534808,70.8299376,36.7809695,35.1168418,30.787356,7.3525803,35.7404864,94.0252229
"39133",2021-01-30,0.8707804,NA,NA,11.44449,NA,70.2611035,9.6379567,85.2379001,2.9248045,41.7246009,51.3610226,20.5636075,39.34247,10.1931538,60.7401208,33.8203702,36.86331,27.272335,5.3652882,45.7788154,90.7908856
"39151",2021-01-30,1.2236092,58.5883695,12.0571432,7.746795,NA,68.5751678,11.4438974,86.8133495,1.9809997,38.7367786,56.1732592,17.190507,33.4369725,8.2791299,68.5294291,31.5305487,30.9314298,28.1323055,8.0888038,42.7676669,92.2891536
"39153",2021-01-30,1.0795158,37.3316435,30.1133771,10.4995695,NA,75.8452243,13.2164823,91.8787919,1.6562415,33.3400338,49.7555476,13.2281454,28.4449895,7.703321,72.3138055,33.5029871,33.7156859,29.015631,7.486087,37.3535748,95.833004
"39155",2021-01-30,1.095067,NA,NA,10.3981415,NA,67.3239378,13.8903803,84.9870544,1.3727324,32.4026613,56.9123883,22.4060022,38.2107508,10.132881,71.1446616,29.4103458,25.352208,24.1194509,8.4460168,27.5116144,95.3703686
"39157",2021-01-30,0.8495492,NA,NA,6.0398709,NA,65.5003855,12.2932474,NA,4.8763601,37.9598031,58.9330128,22.869177,33.6596442,11.9654074,NA,NA,NA,NA,NA,34.089211,NA
"39165",2021-01-30,1.4523814,NA,NA,9.35655,NA,81.6205999,16.047826,85.2686023,1.1173639,32.031428,52.9787434,22.3732111,35.0104853,8.0912622,69.8697907,38.1109898,33.7000975,30.6756411,8.8572104,46.318378,92.8716865
"39169",2021-01-30,0.9578153,NA,NA,9.7934709,NA,73.3724885,19.9881141,80.0103101,4.5551361,45.1839075,40.9704875,18.0124154,34.3226898,10.7267857,61.4778776,NA,NA,NA,NA,35.4383114,87.7016288
"39173",2021-01-30,0.4529761,NA,NA,14.9221021,NA,78.6393621,15.1185483,86.3396293,3.0183127,35.3362087,50.4812195,19.4297755,36.9018851,11.6811272,65.56029,33.6449203,34.3933291,30.8994423,6.1155651,44.9993517,95.7867718
"40017",2021-01-30,0.9128186,NA,NA,13.5345525,NA,66.9854067,21.3214397,59.7320399,2.818997,36.8923423,55.5229515,27.1282828,42.6615343,18.0907711,66.5296322,33.2200569,27.930838,23.6501736,5.8026978,44.6685019,87.9204109
"40027",2021-01-30,1.1379351,NA,NA,11.8130146,NA,78.8427022,21.8836775,65.9258091,1.5092825,40.6329338,54.0622127,18.1327431,36.7498628,9.6967534,74.4214205,31.0451883,36.7142867,27.511464,6.2951269,61.160649,91.7289145
"40031",2021-01-30,1.8854315,NA,NA,12.0493385,NA,68.2565591,22.8690435,79.3594198,1.8351753,35.5030542,45.7714516,15.2399773,33.2062356,7.0910695,67.3471311,33.5829687,30.350398,25.0918352,2.3856131,90.0090009,93.6595556
"40101",2021-01-30,1.5773696,NA,NA,NA,NA,NA,NA,NA,0.4859781,35.6865335,45.8027843,22.9900842,36.4621459,9.7742504,NA,NA,NA,NA,NA,64.0226509,NA
"40109",2021-01-30,1.2438483,28.0761147,40.9424222,11.2737439,NA,77.8715402,18.810419,76.8452643,2.2472758,35.5100186,48.3881945,18.255039,33.1856263,10.7615676,71.4787939,37.8210637,38.6879198,31.401123,8.46061,49.3933589,93.3367532
"40119",2021-01-30,2.2590272,NA,NA,NA,NA,NA,NA,NA,3.7384339,49.2802464,48.9588721,32.0955492,42.9356607,14.1090156,NA,NA,NA,NA,NA,59.2362197,NA
"40131",2021-01-30,2.4155192,NA,NA,16.8905531,NA,74.5136953,22.1547721,59.4828919,2.5310423,37.2912,47.0170151,25.161838,39.5576605,19.4877274,67.665497,NA,NA,NA,NA,72.3832016,83.5544825
"40143",2021-01-30,1.7737843,44.4363142,19.341283,15.4445043,31.8928033,74.5289683,17.5712259,65.3443835,2.210611,39.4941124,50.3381031,20.2902644,33.1447259,12.4039452,70.1135673,35.8698459,35.1927937,28.6264256,8.9285011,64.9559006,90.1632196
"41003",2021-01-30,0.9610603,NA,NA,13.2836087,NA,91.3621372,15.979804,91.9245538,3.752084,31.3604032,44.3984787,7.2054233,30.5730234,3.2168052,74.3546387,NA,43.0341715,39.3297546,11.2604499,12.5637187,95.4653064
"41005",2021-01-30,0.1485879,NA,NA,8.1979869,NA,78.2613272,13.1437562,88.486571,3.5452875,23.2902237,51.2946833,6.6993765,33.6609227,4.1446529,72.3614659,35.0575747,39.7433611,37.496158,6.7882788,16.2647247,94.9594427
"41011",2021-01-30,0,NA,NA,12.1907839,NA,77.0492591,13.0874133,NA,2.046387,26.0617418,58.7325207,10.8598401,30.5969221,7.1226599,69.270976,NA,NA,NA,NA,22.7384613,NA
"41017",2021-01-30,0.731843,NA,NA,8.3926249,NA,78.7627885,24.5028766,91.0529315,0.3300371,34.8930864,61.1430692,12.8836682,27.8453895,6.537357,65.3495778,34.6469243,43.5622126,38.9204252,7.4962442,16.4261394,92.5441136
"41019",2021-01-30,1.1419261,NA,NA,8.0691822,NA,69.057191,18.6398281,90.604437,0.3061112,35.1402218,56.6150647,18.798362,36.2155516,15.0868423,52.8770831,22.7670747,20.2480146,22.6870845,3.913244,11.6734313,90.4405511
"41029",2021-01-30,0.2038562,NA,NA,9.1173195,NA,75.422577,19.9563919,89.6231578,1.466929,25.5391131,51.5222927,6.1447822,28.3668555,5.0915064,64.8121463,27.2687372,31.2685181,25.861375,9.8831166,21.5080352,94.4293638
"41033",2021-01-30,0.9342249,NA,NA,14.8024682,NA,71.9630972,14.2028035,80.2504056,3.4599683,26.994277,53.6205873,5.1701028,27.306342,5.8884347,69.5607117,36.8380604,38.9729971,31.6657904,6.3677325,20.7667136,91.5186202
"41035",2021-01-30,0.8025543,NA,NA,NA,NA,NA,NA,NA,2.6302626,35.3405899,59.2893882,10.6568514,31.8501572,11.4699464,NA,NA,NA,NA,NA,22.8608006,NA
"41039",2021-01-30,0.7671012,8.5982009,12.6376827,8.6952427,NA,81.0706446,13.0590305,92.3691001,3.7469445,30.6836738,51.9941808,8.9892201,32.5804179,5.3367363,67.1003121,37.1265644,40.1005236,33.6037944,7.742835,13.6894224,93.9000442
"41043",2021-01-30,1.4529442,NA,NA,10.209443,NA,64.8996039,15.492217,83.2060062,2.2630554,40.6495282,56.980818,12.822415,41.4439023,12.7566948,59.0587676,28.6898831,26.8230724,24.5189222,5.9667049,12.0997015,85.4061104
"41047",2021-01-30,0.5240283,7.9299831,NA,6.53074,NA,79.3657111,18.3934439,89.6694673,3.8521067,32.7112755,54.0110041,10.1561924,31.4797285,7.4062877,65.6387949,34.3374637,37.1394207,33.105539,8.2711581,20.9865048,93.11492
"41051",2021-01-30,0.357168,10.080304,5.4660081,8.5570879,NA,90.7670638,16.8014982,94.890655,5.8941852,28.4297549,48.8445967,9.2748624,28.6304034,3.5024708,78.2949637,41.886986,51.678702,43.695735,13.4781193,15.413019,96.198243
"41053",2021-01-30,0.8882672,NA,NA,10.1060792,NA,71.6835077,25.4666683,89.6580988,2.2028238,32.3862417,51.8448774,9.6360362,32.3627641,5.5730784,58.049353,NA,NA,NA,NA,19.7001667,88.7041086
"41067",2021-01-30,0.0388635,12.2404357,4.5275534,5.8888508,NA,85.236756,14.7066182,93.6170381,3.4688714,31.4264728,47.1145056,5.3600357,27.3102227,2.6689237,73.6772745,40.0754821,49.3001621,41.5574495,11.5653978,13.0900029,96.1337574
"42001",2021-01-30,1.6504198,NA,NA,13.0500983,NA,71.8561598,19.1577936,79.132372,4.2283359,30.293305,52.55327,15.0112399,31.2329574,10.9550145,64.3835383,NA,NA,NA,NA,45.3285205,88.3487153
